source_id,source_label,edge_type,target_id,target_label,aspect,condition,book,page,section,explicit,pass,status
spell_whip,Struck Animal,TRIGGERS,cbt_flee,Flight,driven off for an hour,,UA,55,MAGIC-USER SPELLS (3RD LEVEL),TRUE,page-sweep,optional
spell_whip,Whip,RESOLVED_BY,cbt_tohit,To-Hit Roll,a normal attack roll is required to strike,,UA,55,MAGIC-USER SPELLS (3RD LEVEL),TRUE,page-sweep,optional
spell_sicken,Sicken,MODIFIES,sys_ability_scores,All Abilities,halves every ability score,,UA,61,MAGIC-USER SPELLS (7TH LEVEL),TRUE,page-sweep,optional
spell_sicken,Sicken,MODIFIES,ex_movement_rate,Movement Rate,halved and requiring rest,,UA,61,MAGIC-USER SPELLS (7TH LEVEL),TRUE,page-sweep,optional
spell_sicken,Sicken,CONSUMES,abil_constitution,Constitution,one point lost per day,,UA,61,MAGIC-USER SPELLS (7TH LEVEL),TRUE,page-sweep,optional
abil_constitution,Constitution Zero,TRIGGERS,death_character,Death,the victim dies when it reaches zero,,UA,61,MAGIC-USER SPELLS (7TH LEVEL),TRUE,page-sweep,optional
spell_dispel_magic,Dispel Magic,OVERRIDES,spell_sicken,Sicken,negates the effect,,UA,61,MAGIC-USER SPELLS (7TH LEVEL),TRUE,page-sweep,optional
monster_special,Creatures Without Ability Scores,EXCLUDED_FROM,spell_sicken,Sicken,unaffected,,UA,61,MAGIC-USER SPELLS (7TH LEVEL),TRUE,page-sweep,optional
spell_truename,Truename,GATES,rule_information,True Name,power over any named living thing,,UA,63,MAGIC-USER SPELLS (8TH LEVEL),TRUE,page-sweep,optional
hench_sage,Sagecraft,GATES,spell_truename,Truename,true names are discovered by research,,UA,63,MAGIC-USER SPELLS (8TH LEVEL),TRUE,page-sweep,optional
spell_legend_lore,Legend Lore,GATES,spell_truename,Truename,extensive use required to learn a name,,UA,63,MAGIC-USER SPELLS (8TH LEVEL),TRUE,page-sweep,optional
monster_hd,Subject Hit Dice,CONSUMES,money_gp,Special Inks,cost scales per hit die of the target,,UA,63,MAGIC-USER SPELLS (8TH LEVEL),TRUE,page-sweep,optional
spell_crystalbrittle,Crystalbrittle,TRIGGERS,rule_item_destruction,Shattering,metal becomes fragile as glass,,UA,65,MAGIC-USER SPELLS (9TH LEVEL),TRUE,page-sweep,optional
spell_crystalbrittle,Crystalbrittle,MODIFIES,sys_armor,Metal Armor,armor becomes easily shattered,,UA,65,MAGIC-USER SPELLS (9TH LEVEL),TRUE,page-sweep,optional
spell_crystalbrittle,Crystalbrittle,MODIFIES,monster_special,Metal Creatures,even an iron golem may be affected,,UA,65,MAGIC-USER SPELLS (9TH LEVEL),TRUE,page-sweep,optional
spell_dispel_magic,Dispel Magic,EXCLUDED_FROM,spell_crystalbrittle,Crystalbrittle,cannot reverse the change,,UA,65,MAGIC-USER SPELLS (9TH LEVEL),TRUE,page-sweep,optional
spell_wish,Wish,OVERRIDES,spell_crystalbrittle,Crystalbrittle,the only means of restoration,,UA,65,MAGIC-USER SPELLS (9TH LEVEL),TRUE,page-sweep,optional
cbt_tohit,To-Hit Roll,GATES,spell_crystalbrittle,Crystalbrittle,touching a worn item requires a hit,,UA,65,MAGIC-USER SPELLS (9TH LEVEL),TRUE,page-sweep,optional
spell_mirage_arcane,Mirage Arcane,TRIGGERS,rule_illusion,Illusion,makes an area appear otherwise,,UA,71,ILLUSIONIST SPELLS (7TH LEVEL),TRUE,page-sweep,optional
exp_level,Caster Level,MODIFIES,spell_mirage_arcane,Duration and Radius,both scale with level,,UA,71,ILLUSIONIST SPELLS (7TH LEVEL),TRUE,page-sweep,optional
rule_declared_action,Faint Concentration,CONSTRAINS,spell_mirage_arcane,Mirage Arcane,sustained while the caster concentrates,,UA,71,ILLUSIONIST SPELLS (7TH LEVEL),TRUE,page-sweep,optional
abil_intelligence,Intelligence,FEEDS_INTO,spell_cantrip,Useful Cantrips,one useful cantrip per point,,UA,79,ACQUISITION OF CANTRIPS,TRUE,page-sweep,optional
spell_cantrip,Useful Cantrips,OVERRIDES,rule_chance_know_spell,Random Determination,freely chosen rather than rolled,,UA,79,ACQUISITION OF CANTRIPS,TRUE,page-sweep,optional
spell_cantrip,Other Cantrip Categories,RESOLVED_BY,rule_chance_know_spell,Random Determination,numbers rolled per category,,UA,79,ACQUISITION OF CANTRIPS,TRUE,page-sweep,optional
rule_apprenticeship,Apprenticeship,FEEDS_INTO,spell_cantrip,Cantrips,cantrips are learned during training,,UA,79,ACQUISITION OF CANTRIPS,TRUE,page-sweep,optional
rule_dm_discretion,DM Review,GATES,spell_cantrip,New Cantrips,the referee must approve invented cantrips,,UA,79,ACQUISITION OF CANTRIPS,TRUE,page-sweep,optional
item_girdle_femininity,Girdle of Femininity/Masculinity,DERIVED_FROM,cursed_item,Cursed Item,awards no experience,,UA,87,TREASURE (RANDOM DETERMINATION),TRUE,page-sweep,optional
item_girdle_femininity,Girdle of Femininity/Masculinity,TRIGGERS,rule_sex,Sex Change,alters the wearer's sex,,UA,87,TREASURE (RANDOM DETERMINATION),TRUE,page-sweep,optional
item_periapt_health,Periapt of Health,OVERRIDES,rule_disease,Disease,wards the wearer,,UA,87,TREASURE (RANDOM DETERMINATION),TRUE,page-sweep,optional
item_periapt_poison,Periapt of Proof Against Poison,OVERRIDES,save_poison,Poison,wards the wearer,,UA,87,TREASURE (RANDOM DETERMINATION),TRUE,page-sweep,optional
item_periapt_wound,Periapt of Wound Closure,MODIFIES,hit_points,Hit Points,speeds recovery,,UA,87,TREASURE (RANDOM DETERMINATION),TRUE,page-sweep,optional
class_cleric,Cleric,GATES,item_phylactery_faithfulness,Phylactery of Faithfulness,class-restricted item,,UA,87,TREASURE (RANDOM DETERMINATION),TRUE,page-sweep,optional
item_magic_weapon,Sword vs Lycanthropes,MODIFIES,rule_lycanthropy,Lycanthropes,extra bonus against were-creatures,,UA,89,III.G. SWORDS,TRUE,page-sweep,optional
item_magic_weapon,Sword vs Regenerating Creatures,MODIFIES,monster_special,Regeneration,extra bonus against regenerators,,UA,89,III.G. SWORDS,TRUE,page-sweep,optional
item_magic_weapon,Flame Tongue,MODIFIES,monster_undead,Undead,graduated bonuses by creature type,,UA,89,III.G. SWORDS,TRUE,page-sweep,optional
item_magic_weapon,Sword of the Planes,GATES,rule_planar_travel,Planar Travel,functions across the planes,,UA,89,III.G. SWORDS,TRUE,page-sweep,optional
monster_special,Target Creature Type,FEEDS_INTO,item_magic_weapon,Situational Bonus,swords vary their plus by opponent,,UA,89,III.G. SWORDS,TRUE,page-sweep,optional
item_zagygs_flagon,Zagyg's Flowing Flagon,GATES,rule_provisions,Drink,refills with progressively better liquor,,UA,104,TREASURE (MISCELLANEOUS MAGIC),TRUE,page-sweep,optional
item_command_word,Magical Toast,GATES,item_zagygs_flagon,Zagyg's Flowing Flagon,a changing phrase activates it,,UA,104,TREASURE (MISCELLANEOUS MAGIC),TRUE,page-sweep,optional
rule_player_character,Ownership,GATES,item_zagygs_flagon,Magical Writing,only the owner can read the toast,,UA,104,TREASURE (MISCELLANEOUS MAGIC),TRUE,page-sweep,optional
rule_alcohol,Strong Drink,TRIGGERS,item_zagygs_flagon,Intoxication,later fillings become potent,,UA,104,TREASURE (MISCELLANEOUS MAGIC),FALSE,page-sweep,optional
race_dwarf,Dwarf,GATES,rule_deity,Dwarven Gods,dwarven clerics petition their own gods,,UA,110,APPENDIX S: NON-HUMAN DEITIES,TRUE,page-sweep,optional
rule_deity,Dwarven Gods,FEEDS_INTO,sys_alignment,Alignment,each deity holds a defined alignment,,UA,111,APPENDIX S: NON-HUMAN DEITIES,TRUE,page-sweep,optional
rule_deity,Deity Followers,MODIFIES,cbt_encounter_reactions,Reputation,some deities' followers are distrusted,,UA,111,APPENDIX S: NON-HUMAN DEITIES,TRUE,page-sweep,optional
rule_deity,Non-Human Deity,DERIVED_FROM,monster_hd,Stat Block,deities carry armor class hit points and attacks,,UA,113,APPENDIX S: NON-HUMAN DEITIES,TRUE,page-sweep,optional
rule_deity,Non-Human Deity,FEEDS_INTO,magic_resistance,Magic Resistance,each deity has a resistance rating,,UA,114,APPENDIX S: NON-HUMAN DEITIES,TRUE,page-sweep,optional
rule_deity,Non-Human Deity,GATES,item_magic_weapon,Weapon Threshold,most require enchanted weapons to strike,,UA,118,APPENDIX S: NON-HUMAN DEITIES,TRUE,page-sweep,optional
rule_deity,Extraordinary Service,TRIGGERS,item_magic_item,Divine Boon,exceptional worshipers may receive a gift,,UA,114,APPENDIX S: NON-HUMAN DEITIES,TRUE,page-sweep,optional
rule_deity,Divine Boon,CONSTRAINS,rule_player_character,Lifetime Limit,such a gift comes only once,,UA,114,APPENDIX S: NON-HUMAN DEITIES,TRUE,page-sweep,optional
sys_classes,Character Class,FEEDS_INTO,rule_deity,Worshiper Base,each deity draws particular classes,,UA,116,APPENDIX S: NON-HUMAN DEITIES,TRUE,page-sweep,optional
rule_deity,Deity Strictures,CONSTRAINS,thief_skills,Thieving,some deities forbid theft for gain,,UA,116,APPENDIX S: NON-HUMAN DEITIES,TRUE,page-sweep,optional
rule_deity,Deity Strictures,CONSTRAINS,sys_alignment,Worshiper Conduct,each god sets behavioural limits,,UA,116,APPENDIX S: NON-HUMAN DEITIES,TRUE,page-sweep,optional
race_halfling,Halfling Pantheon,EXCLUDES,sys_alignment,Evil Deities,halflings have no evil gods,,UA,115,APPENDIX S: NON-HUMAN DEITIES,TRUE,page-sweep,optional
race_gnome,Gnomish Pantheon,GATES,rule_deity,Urdlen,a single evil god opposed to the rest,,UA,117,THE GODS OF THE GNOMES,TRUE,page-sweep,optional
rule_deity,Urdlen,TRIGGERS,cbt_melee,Divine Conflict,at war with the other gnomish deities,,UA,118,APPENDIX S: NON-HUMAN DEITIES,TRUE,page-sweep,optional
class_assassin,Assassins and Evil Thieves,FEEDS_INTO,rule_deity,Urdlen,the evil god's worshiper base,,UA,118,APPENDIX S: NON-HUMAN DEITIES,TRUE,page-sweep,optional
rule_planar_travel,Outer Planes,GATES,rule_deity,Divine Residence,each pantheon dwells on a specific plane,,UA,117,THE GODS OF THE GNOMES,TRUE,page-sweep,optional
rule_deity,Racial Pantheon,MODIFIES,race,Racial Character,pantheons reflect the race's nature,,UA,115,APPENDIX S: NON-HUMAN DEITIES,TRUE,page-sweep,optional
rule_deity,Luthic,MODIFIES,hit_points,Regeneration,regenerates while touching the ground,,UA,121,APPENDIX S: NON-HUMAN DEITIES,TRUE,page-sweep,optional
rule_deity,Luthic,TRIGGERS,rule_disease,Disease Susceptibility,may curse a blasphemer with fatal vulnerability,,UA,121,APPENDIX S: NON-HUMAN DEITIES,TRUE,page-sweep,optional
rule_disease,Disease Susceptibility,TRIGGERS,death_character,Death,the next minor ailment proves fatal,,UA,121,APPENDIX S: NON-HUMAN DEITIES,TRUE,page-sweep,optional
rule_polearm,Spear Family,DERIVED_FROM,rule_polearm,Pole Arms,spear pike spetum ranseur and partisan,,UA,125,APPENDIX T: POLE ARMS,TRUE,page-sweep,optional
rule_polearm,Guisarme,EXCLUDES,cbt_melee,Thrusting,no spear point for thrusting attacks,,UA,127,APPENDIX T: POLE ARMS,TRUE,page-sweep,optional
rule_polearm,Combined Forms,ALTERNATIVE_TO,rule_polearm,Single-Purpose Pole Arms,hybrids add a second capability,,UA,128,APPENDIX T: POLE ARMS,TRUE,page-sweep,optional
rule_polearm,Pole Arm Nomenclature,FEEDS_INTO,wpn_stats,Weapon Identification,resolves naming confusion across sources,,UA,123,APPENDIX T: POLE ARMS,TRUE,page-sweep,optional
rule_deity,Divine Feuds,FEEDS_INTO,tbl_racial_preferences,Racial Preferences,god-level enmity explains racial hatred,,UA,119,APPENDIX S: NON-HUMAN DEITIES,TRUE,page-sweep,optional
rule_deity,Orcish Deity,MODIFIES,cbt_morale,Worshiper Morale,divine mandate sustains orcish aggression,,UA,122,APPENDIX S: NON-HUMAN DEITIES,FALSE,page-sweep,optional
rule_polearm,Peasant Weapon Origin,FEEDS_INTO,rule_polearm,Pole Arms,agricultural tools became weapons,,UA,126,APPENDIX T: POLE ARMS,TRUE,page-sweep,optional
rule_dm_discretion,Official and Final,GATES,rule_genre_conversion,Dragon Magazine Material,UA makes prior magazine rules canonical,,UA,4,Introductions,TRUE,page-sweep,optional
spell_penetrate_disguise,Penetrate Disguise,OVERRIDES,rule_disguise,Disguise,sees through non-magical disguise,,UA,33,CLERIC SPELLS (1ST LEVEL),TRUE,spell-scan,optional
spell_penetrate_disguise,Penetrate Disguise,EXCLUDES,rule_illusion,Illusion,cannot reveal an illusion,,UA,33,CLERIC SPELLS (1ST LEVEL),TRUE,spell-scan,optional
spell_penetrate_disguise,Penetrate Disguise,EXCLUDES,campaign_social_class,Rank and Status,does not detect actual station,,UA,33,CLERIC SPELLS (1ST LEVEL),TRUE,spell-scan,optional
spell_penetrate_disguise,Penetrate Disguise,FEEDS_INTO,spell_friends,Friends Spell,detects a figure under that dweomer,,UA,33,CLERIC SPELLS (1ST LEVEL),TRUE,spell-scan,optional
spell_negative_plane_protection,Negative Plane Protection,MODIFIES,exp_level_loss,Energy Drain,partial protection from draining undead,,UA,36,CLERIC SPELLS (3RD LEVEL),TRUE,spell-scan,optional
spell_negative_plane_protection,Negative Plane Protection,TRIGGERS,save_matrix,Saving Throw vs Death Magic,grants a save on being touched,,UA,36,CLERIC SPELLS (3RD LEVEL),TRUE,spell-scan,optional
rule_planar_travel,Positive Material Plane,FEEDS_INTO,spell_negative_plane_protection,Negative Plane Protection,the channel offsets the attack,,UA,36,CLERIC SPELLS (3RD LEVEL),TRUE,spell-scan,optional
monster_undead,Negative Plane Undead,GATES,spell_negative_plane_protection,Negative Plane Protection,only such undead are warded,,UA,36,CLERIC SPELLS (3RD LEVEL),TRUE,spell-scan,optional
spell_imbue_spell_ability,Imbue With Spell Ability,GATES,rule_spell_casting,Spell Casting,bestows casting on a non-caster,,UA,38,CLERIC SPELLS (4TH LEVEL),TRUE,spell-scan,optional
sys_classes,Character Class,CONSTRAINS,spell_imbue_spell_ability,Imbue With Spell Ability,only certain classes may receive it,,UA,38,CLERIC SPELLS (4TH LEVEL),TRUE,spell-scan,optional
exp_level,Ranger and Paladin Level,EXCLUDES,spell_imbue_spell_ability,Imbue With Spell Ability,upper level rangers and paladins are barred,,UA,38,CLERIC SPELLS (4TH LEVEL),TRUE,spell-scan,optional
monster_hd,Hit Dice,CONSTRAINS,spell_imbue_spell_ability,Imbue With Spell Ability,recipient needs a full hit die,,UA,38,CLERIC SPELLS (4TH LEVEL),TRUE,spell-scan,optional
spell_imbue_spell_ability,Imbue With Spell Ability,CONSUMES,rule_spell_memorization,Cleric's Own Spells,the cleric surrenders the imbued spell,,UA,38,CLERIC SPELLS (4TH LEVEL),TRUE,spell-scan,optional
spell_heroes_feast,Heroes' Feast,OVERRIDES,rule_disease,Disease,cures all diseases,,UA,40,CLERIC SPELLS (6TH LEVEL),TRUE,spell-scan,optional
spell_heroes_feast,Heroes' Feast,EXCLUDES,save_poison,Poison,immunity for hours,,UA,40,CLERIC SPELLS (6TH LEVEL),TRUE,spell-scan,optional
spell_heroes_feast,Heroes' Feast,MODIFIES,hit_points,Hit Points,heals damage,,UA,40,CLERIC SPELLS (6TH LEVEL),TRUE,spell-scan,optional
spell_heroes_feast,Heroes' Feast,TRIGGERS,spell_bless,Bless,the food acts as a bless spell,,UA,40,CLERIC SPELLS (6TH LEVEL),TRUE,spell-scan,optional
spell_heroes_feast,Heroes' Feast,EXCLUDES,rule_fear,Fear,immunity conferred,,UA,40,CLERIC SPELLS (6TH LEVEL),TRUE,spell-scan,optional
exp_level,Caster Level,CONSTRAINS,spell_heroes_feast,Heroes' Feast,one guest per level,,UA,40,CLERIC SPELLS (6TH LEVEL),TRUE,spell-scan,optional
spell_invisibility_undead,Invisibility to Undead,EXCLUDES,monster_undead,Undead Perception,undead cannot see the protected,,UA,33,CLERIC SPELLS (1ST LEVEL),TRUE,spell-scan,optional
spell_combine,Combine,MODIFIES,turn_undead,Turning Undead,assisting clerics raise the effective level,,UA,32,CLERIC SPELLS (1ST LEVEL),TRUE,spell-scan,optional
spell_combine,Combine,MODIFIES,cbt_armor_class,Armor Class,the circle worsens the principal's protection,,UA,32,CLERIC SPELLS (1ST LEVEL),TRUE,spell-scan,optional
spell_detect_life,Detect Life,ALTERNATIVE_TO,sys_psionics,Psionic Detection,a non-psionic route to sensing life,,UA,34,CLERIC SPELLS (2ND LEVEL),TRUE,spell-scan,optional
spell_meld_into_stone,Meld Into Stone,ALTERNATIVE_TO,save_petrify,Petrification,voluntary entry into stone,,UA,36,CLERIC SPELLS (3RD LEVEL),TRUE,spell-scan,optional
spell_abjure,Abjure,TRIGGERS,rule_planar_travel,Banishment,forces a creature back to its own plane,,UA,37,CLERIC SPELLS (4TH LEVEL),TRUE,spell-scan,optional
spell_cloak_of_fear,Cloak of Fear,TRIGGERS,rule_fear,Fear,those nearby must flee,,UA,37,CLERIC SPELLS (4TH LEVEL),TRUE,spell-scan,optional
monster_undead,Undead,EXCLUDED_FROM,spell_cloak_of_fear,Cloak of Fear,unaffected by the aura,,UA,37,CLERIC SPELLS (4TH LEVEL),TRUE,spell-scan,optional
spell_spike_growth,Spike Growth,TRIGGERS,tbl_traps,Area Trap,turns ground into a hazard,,UA,38,CLERIC SPELLS (4TH LEVEL),TRUE,spell-scan,optional
spell_spike_growth,Spike Growth,MODIFIES,ex_movement_rate,Movement,slows those crossing it,,UA,38,CLERIC SPELLS (4TH LEVEL),TRUE,spell-scan,optional
spell_spike_stones,Spike Stones,TRIGGERS,ex_falling,Falling,victims may be tripped,,UA,40,CLERIC SPELLS (5TH LEVEL),TRUE,spell-scan,optional
spell_detect_balance,Detect Balance,FEEDS_INTO,sys_alignment,Alignment,detects the neutral axis specifically,,UA,42,DRUID SPELLS (1ST LEVEL),TRUE,spell-scan,optional
spell_slow_poison,Slow Poison,MODIFIES,save_poison,Poison,delays the effect,,UA,43,DRUID SPELLS (2ND LEVEL),TRUE,spell-scan,optional
spell_starshine,Starshine,MODIFIES,race_infravision,Infravision,soft light interacts with heat sight,,UA,43,DRUID SPELLS (3RD LEVEL),TRUE,spell-scan,optional
spell_liveoak,Liveoak,TRIGGERS,gen_random_encounter,Animated Tree,creates a guardian creature,,UA,44,DRUID SPELLS (5TH LEVEL),TRUE,spell-scan,optional
spell_transmute_water_dust,Transmute Water To Dust,MODIFIES,rule_waterborne_travel,Waterborne Travel,destroys water in an area,,UA,44,DRUID SPELLS (6TH LEVEL),TRUE,spell-scan,optional
spell_flame_blade,Flame Blade,MODIFIES,monster_undead,Undead,extra damage against them,,UA,42,DRUID SPELLS (2ND LEVEL),TRUE,spell-scan,optional
spell_alarm,Alarm,TRIGGERS,cbt_surprise,Surprise,warns of intrusion,,UA,51,MAGIC-USER SPELLS (1ST LEVEL),TRUE,spell-scan,optional
spell_grease,Grease,TRIGGERS,rule_prone,Prone,those crossing may fall,,UA,52,MAGIC-USER SPELLS (1ST LEVEL),TRUE,spell-scan,optional
spell_magic_stone,Magic Stone,MODIFIES,magic_resistance,Magic Resistance,enchanted missiles versus resistant creatures,,UA,33,CLERIC SPELLS (1ST LEVEL),TRUE,spell-scan,optional
spell_dust_devil,Dust Devil,TRIGGERS,gen_random_encounter,Summoned Creature,creates a minor air elemental,,UA,34,CLERIC SPELLS (2ND LEVEL),TRUE,spell-scan,optional
rule_ceremony,Ceremony,TRIGGERS,rule_aging,Coming of Age,rites are tied to life stages,,UA,32,CLERIC SPELLS (1ST LEVEL),TRUE,spell-scan,optional
rule_ceremony,Consecrate Ground,EXCLUDES,monster_undead,Undead,wards an area against them,,UA,32,CLERIC SPELLS (1ST LEVEL),TRUE,spell-scan,optional
rule_ceremony,Anathematize,TRIGGERS,rule_fear,Dread,the excommunicated inspire dread,,UA,32,CLERIC SPELLS (1ST LEVEL),FALSE,spell-scan,optional
spell_imbue_spell_ability,Imbue With Spell Ability,GATES,thief_skills,Thieves,thieves are among the eligible classes,,UA,38,CLERIC SPELLS (4TH LEVEL),TRUE,spell-scan,optional
rule_ceremony,Druidic Ceremony,MODIFIES,sys_alignment,Standing,rites confer or remove standing,,UA,41,DRUID SPELLS,TRUE,spell-scan,optional
spell_detect_poison,Detect Poison,FEEDS_INTO,save_poison,Poison,identifies toxic substances,,UA,42,DRUID SPELLS (1ST LEVEL),TRUE,spell-scan,optional
spell_detect_poison,Detect Poison,CONSTRAINS,rule_information,Poison Type,reveals presence but not the specific venom,,UA,42,DRUID SPELLS (1ST LEVEL),TRUE,spell-scan,optional
spell_cantrip,Flavor,ALTERNATIVE_TO,save_poison,Taste Masking,may disguise a taste,,UA,46,MAGIC-USER SPELLS (CANTRIPS),FALSE,spell-scan,optional
spell_cantrip,Shine,MODIFIES,rule_disguise,Appearance,polishes and brightens an object,,UA,46,MAGIC-USER SPELLS (CANTRIPS),TRUE,spell-scan,optional
spell_cantrip,Mute,MODIFIES,rule_noise,Sound,silences a small source,,UA,48,MAGIC-USER SPELLS (CANTRIPS),TRUE,spell-scan,optional
spell_melfs_acid_arrow,Melf's Acid Arrow,TRIGGERS,rule_item_destruction,Corrosion,acid damages equipment,,UA,54,MAGIC-USER SPELLS (2ND LEVEL),TRUE,spell-scan,optional
exp_level,Caster Level,MODIFIES,spell_melfs_acid_arrow,Acid Duration,rounds of acid scale with level,,UA,54,MAGIC-USER SPELLS (2ND LEVEL),TRUE,spell-scan,optional
spell_sepia_snake_sigil,Sepia Snake Sigil,TRIGGERS,rule_immobile,Suspended Animation,the victim is held motionless,,UA,56,MAGIC-USER SPELLS (3RD LEVEL),TRUE,spell-scan,optional
spell_sepia_snake_sigil,Suspended Animation,EXCLUDES,rule_aging,Aging,the trapped creature does not age,,UA,56,MAGIC-USER SPELLS (3RD LEVEL),TRUE,spell-scan,optional
exp_level,Caster Level,FEEDS_INTO,spell_sepia_snake_sigil,Snake Hit Dice,the conjured force matches caster level,,UA,56,MAGIC-USER SPELLS (3RD LEVEL),TRUE,spell-scan,optional
spell_sepia_snake_sigil,Sepia Snake,EXCLUDES,rule_player_character,The Caster,will not attack its own summoner,,UA,56,MAGIC-USER SPELLS (3RD LEVEL),TRUE,spell-scan,optional
spell_wind_wall,Wind Wall,EXCLUDES,cbt_missile,Light Missiles,arrows and bolts are deflected,,UA,56,MAGIC-USER SPELLS (3RD LEVEL),TRUE,spell-scan,optional
spell_magic_mirror,Magic Mirror,ALTERNATIVE_TO,rule_scrying,Scrying,turns a mirror into a crystal ball,,UA,57,MAGIC-USER SPELLS (4TH LEVEL),TRUE,spell-scan,optional
spell_dismissal,Dismissal,TRIGGERS,rule_planar_travel,Forced Return,sends an extraplanar creature home,,UA,58,MAGIC-USER SPELLS (5TH LEVEL),TRUE,spell-scan,optional
rule_information,True Name,GATES,spell_dismissal,Dismissal,the creature's name must be known and spoken,,UA,58,MAGIC-USER SPELLS (5TH LEVEL),TRUE,spell-scan,optional
magic_resistance,Magic Resistance,MODIFIES,spell_dismissal,Dismissal,resistance applies against the attempt,,UA,58,MAGIC-USER SPELLS (5TH LEVEL),TRUE,spell-scan,optional
spell_dismissal,Dismissal,ALTERNATIVE_TO,spell_abjure,Abjure,the arcane counterpart of the clerical spell,,UA,58,MAGIC-USER SPELLS (5TH LEVEL),TRUE,spell-scan,optional
spell_dolor,Dolor,TRIGGERS,rule_planar_travel,Extraplanar Compulsion,forces compliance from a foreign creature,,UA,58,MAGIC-USER SPELLS (5TH LEVEL),TRUE,spell-scan,optional
sys_alignment,Opposed Alignment,GATES,spell_dolor,Dolor,targets must be oppositely aligned or hostile,,UA,58,MAGIC-USER SPELLS (5TH LEVEL),TRUE,spell-scan,optional
spell_dolor,Dolor,TRIGGERS,rule_fear,Unease and Doubt,escalating dread over three rounds,,UA,58,MAGIC-USER SPELLS (5TH LEVEL),TRUE,spell-scan,optional
spell_leomunds_belabourment,Leomund's Lamentable Belabourment,TRIGGERS,ex_falling,Wandering into Hazards,distracted victims may stumble,,UA,59,MAGIC-USER SPELLS (6TH LEVEL),FALSE,spell-scan,optional
spell_sending,Sending,GATES,rule_planar_travel,Cross-Planar Message,contact across the planes,,UA,59,MAGIC-USER SPELLS (5TH LEVEL),TRUE,spell-scan,optional
spell_eyebite,Eyebite,ALTERNATIVE_TO,spell_charm_person,Charm,one of four selectable effects,,UA,60,MAGIC-USER SPELLS (6TH LEVEL),TRUE,spell-scan,optional
spell_eyebite,Eyebite,TRIGGERS,rule_fear,Fear,one of four selectable effects,,UA,60,MAGIC-USER SPELLS (6TH LEVEL),TRUE,spell-scan,optional
spell_eyebite,Eyebite,TRIGGERS,rule_disease,Sickness,one of four selectable effects,,UA,60,MAGIC-USER SPELLS (6TH LEVEL),TRUE,spell-scan,optional
spell_eyebite,Eyebite,CONSTRAINS,spell_eyebite,Eyebite,using one effect dissipates the whole spell,,UA,60,MAGIC-USER SPELLS (6TH LEVEL),TRUE,spell-scan,optional
spell_banishment,Banishment,TRIGGERS,rule_planar_travel,Forced Return,drives extraplanar creatures home permanently,,UA,61,MAGIC-USER SPELLS (7TH LEVEL),TRUE,spell-scan,optional
spell_banishment,Banishment,CONSTRAINS,rule_planar_travel,Return,the banished need special means to come back,,UA,61,MAGIC-USER SPELLS (7TH LEVEL),TRUE,spell-scan,optional
exp_level,Caster Level,MODIFIES,spell_banishment,Area of Effect,hit dice affected scale with level,,UA,61,MAGIC-USER SPELLS (7TH LEVEL),TRUE,spell-scan,optional
magic_resistance,Magic Resistance,MODIFIES,spell_banishment,Banishment,resistance applies,,UA,61,MAGIC-USER SPELLS (7TH LEVEL),TRUE,spell-scan,optional
spell_forcecage,Forcecage,EXCLUDES,ex_movement_rate,Escape,the barred cage confines utterly,,UA,61,MAGIC-USER SPELLS (7TH LEVEL),TRUE,spell-scan,optional
magic_resistance,Magic Resistance,EXCLUDED_FROM,spell_forcecage,Forcecage,resistance does not avail against it,,UA,61,MAGIC-USER SPELLS (7TH LEVEL),TRUE,spell-scan,optional
spell_sequester,Sequester,EXCLUDES,rule_scrying,Scrying and Divination,hides the subject from detection,,UA,62,MAGIC-USER SPELLS (7TH LEVEL),TRUE,spell-scan,optional
spell_teleport_without_error,Teleport Without Error,GATES,rule_planar_travel,Interplanar Travel,accurate travel including other planes,,UA,62,MAGIC-USER SPELLS (7TH LEVEL),TRUE,spell-scan,optional
spell_teleport_without_error,Teleport Without Error,OVERRIDES,rule_teleport_error,Teleport Mishap,removes the risk of misplacement,,UA,62,MAGIC-USER SPELLS (7TH LEVEL),TRUE,spell-scan,optional
spell_torment,Torment,TRIGGERS,rule_planar_travel,Extraplanar Compulsion,forces service from a bound creature,,UA,62,MAGIC-USER SPELLS (7TH LEVEL),TRUE,spell-scan,optional
rule_protection_circle,Magic Circle or Pentagram,GATES,spell_torment,Torment,the captive must be bound first,,UA,62,MAGIC-USER SPELLS (7TH LEVEL),TRUE,spell-scan,optional
spell_torment,Torment,ALTERNATIVE_TO,spell_dolor,Dolor and Ensnarement,part of a compulsion family,,UA,62,MAGIC-USER SPELLS (7TH LEVEL),TRUE,spell-scan,optional
spell_otilukes_sphere,Otiluke's Telekinetic Sphere,TRIGGERS,ex_falling,Falling,the sphere may be dropped or hurled,,UA,64,MAGIC-USER SPELLS (8TH LEVEL),TRUE,spell-scan,optional
spell_otilukes_sphere,Telekinetic Sphere,MODIFIES,enc_encumbrance,Weight,contents become nearly weightless,,UA,64,MAGIC-USER SPELLS (8TH LEVEL),TRUE,spell-scan,optional
spell_cantrip,Colored Lights,EXCLUDED_FROM,race_infravision,Infravision,coloured glow does not spoil heat sight,,UA,65,ILLUSIONIST SPELLS (CANTRIPS),FALSE,spell-scan,optional
